3,4,17,25,anomaly
0.133771,0.226415,0.0,0.076923,0
0.134034,0.226415,0.0,0.153846,0
0.135348,0.226415,0.0,0.15812,0
0.134823,0.226415,0.0,0.147436,0
0.133771,0.226415,0.0,0.153846,0
0.137976,0.226415,0.0,0.160256,0
0.137451,0.226415,0.0,0.07265,0
0.137714,0.226415,0.0,0.070513,0
0.138502,0.226415,0.0,0.16453,0
0.138239,0.226415,0.0,0.15812,0
0.137188,0.226415,0.0,0.155983,0
0.137976,0.226415,0.0,0.153846,0
0.137714,0.226415,0.0,0.155983,0
0.137188,0.226415,0.0,0.068376,0
0.137188,0.226415,0.0,0.070513,0
0.137976,0.226415,0.0,0.068376,0
0.137451,0.226415,0.0,0.074786,0
0.137976,0.226415,0.0,0.081197,0
0.136662,0.226415,0.0,0.07906,0
0.139028,0.226415,0.0,0.339744,0
0.138502,0.226415,0.0,0.346154,0
0.138502,0.226415,0.0,0.344017,0
0.136399,0.226415,0.0,0.260684,0
0.136399,0.226415,0.0,0.258547,0
0.137451,0.226415,0.0,0.089744,0
0.138239,0.226415,0.0,0.087607,0
0.138502,0.226415,0.0,0.08547,0
0.137714,0.226415,0.0,0.083333,0
0.137714,0.226415,0.0,0.083333,0
0.138502,0.226415,0.0,0.09188,0
0.138502,0.226415,0.0,0.083333,0
0.139028,0.226415,0.0,0.08547,0
0.137714,0.226415,0.0,0.087607,0
0.137451,0.226415,0.0,0.081197,0
0.136399,0.226415,0.0,0.07906,0
0.138239,0.226415,0.0,0.076923,0
0.137714,0.226415,0.0,0.07906,0
0.135874,0.226415,0.0,0.07265,0
0.138502,0.226415,0.0,0.070513,0
0.138239,0.226415,0.0,0.096154,0
0.137976,0.226415,0.0,0.07906,0
0.138765,0.226415,0.0,0.07906,0
0.14113,0.226415,0.0,0.081197,0
0.139028,0.226415,0.0,0.076923,0
0.138239,0.226415,0.0,0.074786,0
0.138239,0.226415,0.0,0.068376,0
0.136662,0.226415,0.0,0.066239,0
0.135348,0.226415,0.0,0.068376,0
0.136399,0.226415,0.0,0.070513,0
0.134297,0.226415,0.0,0.07265,0
0.132983,0.226415,0.0,0.07906,0
0.131143,0.226415,0.0,0.081197,0
0.130355,0.226415,0.0,0.083333,0
0.129041,0.226415,0.0,0.08547,0
0.130092,0.226415,0.0,0.087607,0
0.13088,0.226415,0.0,0.08547,0
0.132457,0.226415,0.0,0.083333,0
0.132457,0.226415,0.0,0.076923,0
0.134034,0.226415,0.0,0.074786,0
0.132457,0.226415,0.0,0.068376,0
0.132983,0.226415,0.0,0.074786,0
0.132457,0.226415,0.0,0.076923,0
0.132194,0.226415,0.0,0.173077,0
0.131932,0.226415,0.0,0.168803,0
0.131406,0.226415,0.0,0.17094,0
0.132194,0.226415,0.0,0.17094,0
0.132457,0.226415,0.0,0.160256,0
0.135085,0.226415,0.0,0.068376,0
0.133771,0.226415,0.0,0.070513,0
0.135348,0.226415,0.0,0.064103,0
0.136137,0.226415,0.0,0.066239,0
0.136137,0.226415,0.0,0.061966,0
0.13456,0.226415,0.0,0.070513,0
0.135085,0.226415,0.0,0.068376,0
0.136399,0.226415,0.0,0.074786,0
0.136399,0.226415,0.0,0.066239,0
0.137714,0.226415,0.0,0.07265,0
0.137188,0.226415,0.0,0.066239,0
0.137451,0.226415,0.0,0.068376,0
0.138502,0.226415,0.0,0.066239,0
0.137188,0.226415,0.0,0.07265,0
0.137451,0.226415,0.0,0.066239,0
0.136662,0.264151,0.0,0.068376,0
0.135611,0.301887,0.0,0.070513,0
0.136399,0.301887,0.0,0.068376,0
0.136925,0.301887,0.0,0.070513,0
0.136399,0.301887,0.0,0.076923,0
0.136137,0.301887,0.0,0.07906,0
0.13929,0.301887,0.0,0.166667,0
0.140342,0.301887,0.0,0.17094,0
0.140342,0.301887,0.0,0.076923,0
0.138239,0.301887,0.0,0.074786,0
0.135874,0.301887,0.0,0.076923,0
0.136925,0.301887,0.0,0.074786,0
0.135348,0.301887,0.0,0.076923,0
0.136399,0.301887,0.0,0.074786,0
0.137451,0.301887,0.0,0.07265,0
0.137188,0.301887,0.0,0.070513,0
0.137976,0.301887,0.0,0.07265,0
0.136662,0.301887,0.0,0.070513,0
0.136662,0.301887,0.0,0.068376,0
0.136137,0.301887,0.0,0.066239,0
0.137714,0.301887,0.0,0.068376,0
0.135874,0.301887,0.0,0.061966,0
0.13456,0.301887,0.0,0.068376,0
0.133246,0.301887,0.0,0.068376,0
0.132457,0.301887,0.0,0.070513,0
0.13088,0.301887,0.0,0.068376,0
0.130092,0.301887,0.0,0.070513,0
0.129566,0.301887,0.0,0.068376,0
0.130092,0.301887,0.0,0.070513,0
0.131406,0.301887,0.0,0.068376,0
0.130355,0.301887,0.0,0.070513,0
0.129041,0.301887,0.0,0.07265,0
0.128778,0.301887,0.0,0.074786,0
0.128252,0.301887,0.0,0.076923,0
0.129566,0.301887,0.0,0.07906,0
0.128515,0.301887,0.0,0.076923,0
0.128515,0.301887,0.0,0.074786,0
0.126938,0.301887,0.0,0.07265,0
0.126675,0.301887,0.0,0.070513,0
0.126675,0.301887,0.0,0.160256,0
0.124836,0.301887,0.0,0.15812,0
0.124573,0.301887,0.0,0.155983,0
0.125887,0.301887,0.0,0.162393,0
0.130355,0.301887,0.0,0.16453,0
0.132194,0.301887,0.0,0.081197,0
0.131932,0.301887,0.0,0.07265,0
0.132457,0.301887,0.0,0.07906,0
0.131143,0.301887,0.0,0.07265,0
0.130355,0.301887,0.0,0.070513,0
0.130355,0.301887,0.0,0.066239,0
0.129041,0.301887,0.0,0.070513,0
0.128515,0.301887,0.0,0.064103,0
0.129829,0.301887,0.0,0.066239,0
0.129304,0.301887,0.0,0.064103,0
0.129041,0.301887,0.0,0.070513,0
